#k-distance eigenvalue[eV]
0.14506339 -25.78660000
0.18132925 -25.80120000
0.21759509 -25.80880000
0.25386094 -25.80550000
0.29012680 -25.79140000
0.32639264 -25.77020000
0.36265849 -25.74490000
0.39892435 -25.71720000
0.43519019 -25.68800000
0.47145603 -25.65830000
0.50772189 -25.62860000
0.54398774 -25.59960000
0.58025358 -25.57920000
0.61651944 -25.58240000
0.65278528 -25.58510000
0.68905113 -25.58750000
0.72531699 -25.58940000
0.76158283 -25.59100000
0.79784867 -25.59210000
0.83411453 -25.59280000
0.87038038 -25.59300000
0.87038038 -25.59300000
0.89544544 -25.59280000
0.92051052 -25.59240000
0.94557558 -25.59160000
0.97064064 -25.59060000
0.99570572 -25.58920000
1.02077078 -25.58760000
1.04583584 -25.58570000
1.07090092 -25.58350000
1.09596598 -25.58110000
1.12103104 -25.57840000
1.14609612 -25.57550000
1.17116118 -25.57240000
1.19622625 -25.56900000
1.22129132 -25.56540000
1.24635638 -25.56170000
1.27142145 -25.55780000
1.29648652 -25.55370000
1.32155158 -25.54950000
1.34661665 -25.54520000
1.37168172 -25.54080000
1.39674679 -25.53640000
1.42181185 -25.53200000
1.44687692 -25.52800000
1.47194199 -25.52570000
1.47194199 -25.52570000
1.50820783 -25.52720000
1.54447369 -25.53160000
1.58073953 -25.53880000
1.61700538 -25.54820000
1.65327124 -25.55940000
1.68953708 -25.57170000
1.72580292 -25.58410000
1.76206878 -25.59580000
1.79833463 -25.60570000
1.83460047 -25.61320000
1.87086633 -25.61790000
1.90713218 -25.61980000
1.94339802 -25.61920000
1.97966388 -25.61660000
2.01592972 -25.61230000
2.05219557 -25.60690000
2.08846143 -25.60070000
2.12472727 -25.59400000
2.16099311 -25.58700000
2.19725897 -25.58000000
2.23352482 -25.57320000
2.26979066 -25.56660000
2.30605652 -25.56050000
2.34232236 -25.55480000
2.34232236 -25.55480000
2.37858821 -25.55550000
2.41485407 -25.55760000
2.45111991 -25.56170000
2.48738575 -25.56840000
2.52365162 -25.57860000
2.55991746 -25.59280000
2.59618330 -25.61080000
2.63244916 -25.63180000
2.66871501 -25.65500000
2.70498085 -25.67980000
2.74124671 -25.70560000
2.77751255 -25.73170000
2.81377840 -25.75780000
2.85004426 -25.78320000
2.88631010 -25.80760000
2.92257594 -25.83060000
2.95884180 -25.85180000
2.99510765 -25.87090000
3.03137349 -25.88750000
3.06763935 -25.90150000
3.10390519 -25.91250000
3.14017104 -25.92050000
3.17643690 -25.92540000
3.21270274 -25.92700000
3.21270274 -25.92700000
3.26399039 -25.92540000
3.31527806 -25.92050000
3.36656571 -25.91250000
3.41785336 -25.90140000
3.46914103 -25.88750000
3.52042868 -25.87080000
3.57171632 -25.85180000
3.62300400 -25.83060000
3.67429164 -25.80750000
3.72557929 -25.78310000
3.77686696 -25.75760000
3.82815461 -25.73140000
3.87944226 -25.70510000
3.93072993 -25.67900000
3.98201758 -25.65370000
4.03330522 -25.62950000
4.08459290 -25.60690000
4.13588054 -25.58640000
4.18716819 -25.56830000
4.23845586 -25.55300000
4.28974351 -25.54090000
4.34103116 -25.53220000
4.39231883 -25.52720000
4.44360648 -25.52570000

0.00000000 -25.70920000
0.03626584 -25.68950000
0.07253170 -25.67020000
0.10879755 -25.65160000
0.14506339 -25.63370000
0.18132925 -25.61670000
0.21759509 -25.60070000
0.25386094 -25.58570000
0.29012680 -25.57170000
0.32639264 -25.55870000
0.36265849 -25.55450000
0.39892435 -25.55920000
0.43519019 -25.56370000
0.47145603 -25.56800000
0.50772189 -25.57200000
0.54398774 -25.57580000
0.58025358 -25.57180000
0.61651944 -25.54580000
0.65278528 -25.52210000
0.68905113 -25.50110000
0.72531699 -25.48570000
0.76158283 -25.48450000
0.79784867 -25.48380000
0.83411453 -25.48350000
0.87038038 -25.48340000
0.87038038 -25.48340000
0.89544544 -25.48420000
0.92051052 -25.48650000
0.94557558 -25.49030000
0.97064064 -25.49560000
0.99570572 -25.50240000
1.02077078 -25.51060000
1.04583584 -25.52010000
1.07090092 -25.53100000
1.09596598 -25.54310000
1.12103104 -25.55640000
1.14609612 -25.57080000
1.17116118 -25.57240000
1.19622625 -25.56900000
1.22129132 -25.56540000
1.24635638 -25.56170000
1.27142145 -25.55780000
1.29648652 -25.55370000
1.32155158 -25.54950000
1.34661665 -25.54520000
1.37168172 -25.54080000
1.39674679 -25.53640000
1.42181185 -25.53200000
1.44687692 -25.52800000
1.47194199 -25.52570000
1.47194199 -25.52570000
1.50820783 -25.52560000
1.54447369 -25.52540000
1.58073953 -25.52490000
1.61700538 -25.52440000
1.65327124 -25.52370000
1.68953708 -25.52350000
1.72580292 -25.52450000
1.76206878 -25.52540000
1.79833463 -25.52610000
1.83460047 -25.52660000
1.87086633 -25.52700000
1.90713218 -25.52730000
1.94339802 -25.52770000
1.97966388 -25.52810000
2.01592972 -25.52880000
2.05219557 -25.52970000
2.08846143 -25.53100000
2.12472727 -25.53270000
2.16099311 -25.53500000
2.19725897 -25.53770000
2.23352482 -25.54110000
2.26979066 -25.54510000
2.30605652 -25.54960000
2.34232236 -25.55480000
2.34232236 -25.55480000
2.37858821 -25.55550000
2.41485407 -25.55760000
2.45111991 -25.56170000
2.48738575 -25.56840000
2.52365162 -25.57860000
2.55991746 -25.59280000
2.59618330 -25.61080000
2.63244916 -25.63180000
2.66871501 -25.65500000
2.70498085 -25.67980000
2.74124671 -25.70560000
2.77751255 -25.73170000
2.81377840 -25.75770000
2.85004426 -25.78320000
2.88631010 -25.80760000
2.92257594 -25.83060000
2.95884180 -25.85180000
2.99510765 -25.87090000
3.03137349 -25.88750000
3.06763935 -25.90150000
3.10390519 -25.91250000
3.14017104 -25.92050000
3.17643690 -25.92540000
3.21270274 -25.92700000
3.21270274 -25.92700000
3.26399039 -25.92540000
3.31527806 -25.92050000
3.36656571 -25.91250000
3.41785336 -25.90140000
3.46914103 -25.88750000
3.52042868 -25.87080000
3.57171632 -25.85180000
3.62300400 -25.83060000
3.67429164 -25.80750000
3.72557929 -25.78310000
3.77686696 -25.75760000
3.82815461 -25.73140000
