#k-distance eigenvalue[eV]
0.91121250 -17.39380000
0.93592560 -17.38570000
0.96063869 -17.37430000
0.98535180 -17.35970000
1.01006489 -17.34200000
1.03477798 -17.32130000
1.05949109 -17.29760000
1.08420418 -17.27100000
1.10891728 -17.24170000
1.13363038 -17.20960000
1.15834348 -17.17500000
1.18305657 -17.13800000
1.20776967 -17.09880000
1.23248277 -17.05740000
1.25719586 -17.01410000
1.28190897 -16.96880000
1.30662206 -16.92200000
1.33133516 -16.87380000
1.35604826 -16.82420000
1.38076136 -16.77360000
1.40547445 -16.72200000
1.43018755 -16.66970000
1.45490065 -16.61690000
1.45490065 -16.61690000
1.49080841 -16.61550000
1.52671618 -16.61100000
1.56262394 -16.60390000
1.59853169 -16.59450000
1.63443947 -16.58330000
1.67034722 -16.57100000
1.70625498 -16.55820000
1.74216275 -16.54570000
1.77807051 -16.53400000
1.81397827 -16.52360000
1.84988604 -16.51500000
1.88579380 -16.50830000
1.92170155 -16.50330000
1.95760933 -16.50020000
1.99351708 -16.49870000
2.02942484 -16.49830000
2.06533261 -16.49870000
