#k-distance eigenvalue[eV]
1.89477819 -26.43510000
1.92864914 -26.43160000
1.96252007 -26.42680000
1.96252007 -26.42680000
1.99639100 -26.42680000
2.03026194 -26.42670000
2.06413287 -26.42670000
2.09800380 -26.42650000
2.13187475 -26.42630000
2.16574567 -26.42610000
2.19961660 -26.42570000
2.23348755 -26.42520000
2.26735848 -26.42450000
2.30122941 -26.42370000
2.33510035 -26.42260000
2.36897128 -26.42140000
2.40284221 -26.41990000
2.43671316 -26.41820000
2.47058409 -26.41630000
2.50445501 -26.41420000
2.53832596 -26.41190000
2.57219689 -26.40950000
2.60606782 -26.40690000
2.63993876 -26.40430000
2.67380969 -26.40150000
2.70768062 -26.39870000
2.74155157 -26.39600000
2.77542250 -26.39430000
2.77542250 -26.39430000
2.82332322 -26.39900000
2.87122397 -26.40560000
2.91912470 -26.41260000
2.96702543 -26.42000000
3.01492618 -26.42790000
3.06282691 -26.43630000
3.11072763 -26.44510000
3.15862838 -26.45430000
3.20652911 -26.45420000
3.25442984 -26.43450000
3.30233059 -26.41400000
3.35023132 -26.39280000
3.39813204 -26.37150000
3.44603279 -26.35030000
3.49393352 -26.33630000
3.54183425 -26.32770000
3.58973500 -26.31870000
3.63763573 -26.30980000
3.68553645 -26.30130000
3.73343720 -26.29380000
3.78133793 -26.28760000
3.82923866 -26.28300000
3.87713941 -26.28020000
3.92504014 -26.27920000
3.92504014 -26.27920000
3.94844996 -26.27910000
3.97185979 -26.27900000
3.99526962 -26.27870000
4.01867944 -26.27830000
4.04208927 -26.27770000
4.06549910 -26.27710000
4.08890892 -26.27630000
4.11231875 -26.27550000
4.13572858 -26.27450000
4.15913840 -26.27350000
4.18254823 -26.27230000
4.20595806 -26.27110000
4.22936788 -26.26980000
4.25277771 -26.26840000
4.27618754 -26.26690000
4.29959736 -26.26540000
4.32300719 -26.26380000
4.34641702 -26.26210000
4.36982684 -26.26050000
4.39323667 -26.25880000
4.41664650 -26.25700000
4.44005632 -26.25540000
4.46346615 -26.25390000
4.48687598 -26.25310000
4.48687598 -26.25310000
4.53477670 -26.25400000
4.58267745 -26.25690000
4.63057818 -26.26160000
4.67847891 -26.26810000
4.72637966 -26.27630000
4.77428039 -26.28590000
4.82218111 -26.29690000
4.87008186 -26.30900000
4.91798259 -26.32200000
4.96588332 -26.33560000
5.01378407 -26.34960000
5.06168480 -26.36390000
5.10958552 -26.37800000
5.15748627 -26.39180000
5.20538700 -26.40510000
5.25328773 -26.41770000
5.30118848 -26.42920000
5.34908921 -26.43960000
5.39698993 -26.44870000
5.44489068 -26.45640000
5.49279141 -26.46250000
5.54069214 -26.46690000
5.58859289 -26.46950000
5.63649362 -26.47040000
5.63649362 -26.47040000
5.65990344 -26.46520000
5.68331327 -26.46000000
5.70672310 -26.45480000
5.73013292 -26.44970000
5.75354275 -26.44470000
5.77695258 -26.43980000
5.80036240 -26.43500000
5.82377223 -26.43030000
5.84718206 -26.42590000
5.87059188 -26.42160000
5.89400171 -26.41750000
5.91741154 -26.41360000
5.94082136 -26.41000000
5.96423119 -26.40660000
5.98764102 -26.40350000
6.01105084 -26.40070000
6.03446067 -26.39820000
6.05787050 -26.39600000
6.08128032 -26.39440000
6.10469015 -26.39440000
6.12809998 -26.39440000
6.15150980 -26.39430000
6.17491963 -26.39430000
6.19832946 -26.39430000
6.19832946 -26.25310000
6.23220039 -26.25410000
6.26607133 -26.25700000
6.29994226 -26.26190000
6.33381319 -26.26850000
6.36768414 -26.27680000
6.40155507 -26.28640000
6.43542599 -26.29730000
6.46929694 -26.30910000
6.50316787 -26.32130000
6.53703880 -26.33370000
6.57090974 -26.34570000
6.60478067 -26.35670000
6.63865160 -26.36600000
6.67252255 -26.37330000
6.70639348 -26.37810000
6.74026440 -26.38080000
6.77413535 -26.38170000
6.80800628 -26.38120000
6.84187721 -26.37970000
6.87574815 -26.37750000
6.90961908 -26.37480000
6.94349001 -26.37170000
6.97736096 -26.36830000
7.01123189 -26.36480000

0.00000000 -26.42680000
0.04790073 -26.42130000
0.09580148 -26.41530000
0.14370220 -26.40920000
0.19160293 -26.40310000
0.23950368 -26.39700000
0.28740441 -26.39110000
0.33530514 -26.38520000
0.38320589 -26.37930000
0.43110661 -26.37320000
0.47900734 -26.36690000
0.52690809 -26.36080000
0.57480882 -26.35760000
0.62270955 -26.36080000
0.67061030 -26.36690000
0.71851102 -26.37320000
0.76641175 -26.37930000
0.81431250 -26.38520000
0.86221323 -26.39110000
0.91011396 -26.39700000
0.95801471 -26.40310000
1.00591543 -26.40920000
1.05381616 -26.41530000
1.10171691 -26.42130000
1.14961764 -26.42680000
1.14961764 -26.27920000
1.18348857 -26.27910000
1.21735951 -26.27880000
1.25123044 -26.27840000
1.28510137 -26.27770000
1.31897232 -26.27690000
1.35284325 -26.27600000
1.38671418 -26.27480000
1.42058512 -26.28330000
