#k-distance eigenvalue[eV]
6.65259644 -25.85380000
6.68779564 -25.86610000
6.72299486 -25.87840000
6.75819406 -25.89000000
6.79339326 -25.89990000
6.82859248 -25.90750000
6.86379168 -25.91240000
6.89899088 -25.91480000
6.93419010 -25.91490000
6.96938930 -25.91330000
7.00458850 -25.91040000
7.03978772 -25.90670000
7.07498692 -25.90230000
7.11018612 -25.89760000
7.14538534 -25.89260000
7.18058454 -25.88760000
7.21578374 -25.88270000
7.25098296 -25.87780000
7.28618216 -25.87320000

0.00000000 -25.96940000
0.04977919 -25.95730000
0.09955840 -25.94540000
0.14933759 -25.93400000
0.19911677 -25.92330000
0.24889598 -25.91380000
0.29867517 -25.90610000
0.34845436 -25.90090000
0.39823357 -25.89960000
0.44801276 -25.90240000
0.49779194 -25.90730000
0.54757115 -25.91150000
0.59735034 -25.91310000
0.64712953 -25.91150000
0.69690874 -25.90730000
0.74668793 -25.90240000
0.79646711 -25.89960000
0.84624633 -25.90090000
0.89602551 -25.90610000
0.94580470 -25.91380000
0.99558391 -25.92330000
1.04536310 -25.93400000
1.09514229 -25.94540000
1.14492150 -25.95730000
1.19470068 -25.96940000
1.19470068 -25.83030000
1.22989988 -25.83000000
1.26509910 -25.82920000
1.30029830 -25.82860000
1.33549750 -25.82850000
1.37069672 -25.82920000
1.40589592 -25.83060000
1.44109512 -25.83270000
1.47629434 -25.84830000
1.51149354 -25.84590000
1.54669274 -25.84340000
1.58189196 -25.84840000
1.61709116 -25.85400000
1.65229036 -25.86040000
1.68748958 -25.86740000
1.72268878 -25.87500000
1.75788798 -25.88340000
1.79308720 -25.89230000
1.82828640 -25.90190000
1.86348560 -25.91210000
1.89868482 -25.92280000
1.93388402 -25.93390000
1.96908322 -25.94550000
2.00428244 -25.95740000
2.03948164 -25.96940000
2.03948164 -25.96940000
2.07468084 -25.96940000
2.10988006 -25.96920000
2.14507926 -25.96900000
2.18027846 -25.96860000
2.21547768 -25.96820000
2.25067688 -25.96770000
2.28587608 -25.96720000
2.32107530 -25.96660000
2.35627450 -25.96610000
2.39147370 -25.96560000
2.42667292 -25.96510000
2.46187212 -25.96470000
2.49707132 -25.96440000
2.53227054 -25.96410000
2.56746974 -25.96390000
2.60266894 -25.96380000
